id,date,name,status,type
ed072be0-843d-4e97-8882-d9ea98c9d7ce,2023-01-16,Día de Martin Luther King,No Oficial,Internacional
70f9c1e9-ed6a-4e7c-b80f-39b1b0f8e090,2023-01-16,Día Internacional de la Croqueta,No Oficial,Internacional
f5455b06-2c76-4c56-b25b-2b6a0752284b,2023-01-16,Día Internacional de la Comida Picante,Alternativo,Alternativo
8d5d50f3-3bd0-403b-a69b-c8293acf30e3,2023-01-17,Día Mundial de Bendecir a los Animales,Alternativo,Alternativo
448cf87d-120b-4d8e-a740-eec1d98af598,2023-01-18,Día Internacional del Síndrome de la Hemiplejia Alternante,No Oficial,Internacional
e4a9cf8d-553d-43bb-8166-5105fab4449d,2023-01-18,Día de Winnie The Pooh,Alternativo,Alternativo
d05ce575-f4be-4fbb-a5a5-091707784bd3,2023-01-18,Día Mundial del Selfie en los Museos,Alternativo,Alternativo
cdaee248-2ba1-4274-a201-20239253458e,2023-01-19,Día de las Palomitas de Maíz,Alternativo,Alternativo
0a876982-e823-49a0-a359-8f611f83469a,2023-01-20,Día de Concienciación por los Pingüinos,No Oficial,Internacional
2fa330f2-a06d-40a0-b064-030d6df9daa0,2023-01-21,Día Internacional del Abrazo,No Oficial,Internacional
c43ae9e5-d62a-491a-9b4e-55cb5acd9dfc,2023-01-21,Día Mundial de la Ardilla,No Oficial,Internacional
33880030-db71-41d0-a54a-0bd80cead2d1,2023-01-21,Día Europeo de la Mediación,Oficial,Internacional
e571a62d-c044-4b35-8e06-570db8fae9af,2023-01-21,Día Europeo de la Meditación,No Oficial,Internacional
7d30f622-d91f-4dcc-9441-6d885e2d9aeb,2023-01-21,Día Internacional del Mariachi,No Oficial,Internacional
842ee2b3-53dc-4a87-bb41-b218be0194db,2023-01-21,Día Internacional del Pantalón de Chándal,Alternativo,Alternativo
9ead17e6-d3a0-49a5-a31d-f01f8fb16643,2023-01-23,Día Mundial de la Libertad,No Oficial,Internacional
c680acf6-26ec-4f5d-a15d-3092d73c5cc1,2023-01-23,Día Internacional del Comunity Manager,No Oficial,Internacional
ae1b3a1a-1f83-4aea-b653-197e56c6c6d4,2023-01-24,Día Internacional de la Educación,Oficial,Internacional
cf826454-1e8f-465e-a6b5-331ac2db2e0f,2023-01-24,Día Mundial de la Cultura Africana y Afrodescendiente,Oficial,Internacional
9f7a2a1d-026e-477e-9a3b-98906b054051,2023-01-24,Día del Periodista (España),No Oficial,Internacional
dd42dd90-5e17-477d-bbb5-ad1e25e0c96a,2023-01-24,Día Mundial del Síndrome de Moebius,No Oficial,Internacional
e61e4455-a70d-4729-904f-7468e1df62e1,2023-01-25,Día Internacional de la Mujer en el Multilateralismo,Oficial,Internacional
cf09a327-5077-40ea-a27e-61e1d5d48be4,2023-01-25,Día del Café Irlandés,Alternativo,Alternativo
d4cc6e18-5ac3-4c92-b936-3cf829ee2e2e,2023-01-26,Día Mundial de la Educación Ambiental,No Oficial,Internacional
5cbc66a7-39e0-4585-8464-6f00a69352c0,2023-01-26,Día Internacional de la Aduana,No Oficial,Internacional
efc7a4ee-cdcd-4152-ba69-92e1c7d2c66f,2023-01-26,Día Mundial del Pescador,No Oficial,Internacional
321bbb95-dc05-4726-a6bb-372b72d6ade1,2023-01-26,Día Mundial de la Enfermedad de Kawasaki,No Oficial,Internacional
3542a5c3-93d8-45ba-8c01-40933d1ceb3e,2023-01-27,Día Internacional de Conmemoración de las Víctimas del Holocausto,Oficial,Internacional
b9cc52ef-8575-4fab-a69e-bae6f061378e,2023-01-27,Día Internacional del Conservador Restaurador,No Oficial,Internacional
ef8118f4-1b0e-4481-841a-913d71405bb7,2023-01-27,Día Mundial de la Tarta de Chocolate,Alternativo,Alternativo
dec6bfa4-2284-4d98-b9b7-c7da0729e716,2023-01-27,Día Mundial de la Extracción de Leche Materna,Alternativo,Alternativo
6f10cc37-f1c5-4213-8a53-0c595b940f41,2023-01-28,Día Mundial de la Acción frente al Calentamiento Terrestre,No Oficial,Internacional
06f65361-5ead-42c5-a84b-c41f58b995f8,2023-01-28,Día Europeo de la Protección de Datos,Oficial,Internacional
4a2385f4-a61b-4d82-8dc8-8f631ae9e8d5,2023-01-28,Día Internacional de Lego,Alternativo,Alternativo
fef3de63-ecf3-4faf-9956-3131033a6a8d,2023-01-29,Día Mundial contra la Lepra,Oficial,Internacional
d9aa5eae-4b45-476d-9696-a14ef2dc6c28,2023-01-29,Día Mundial del Rompecabezas,Alternativo,Alternativo
e020b52c-4c2c-4a3a-a2f7-8cd42d59bf7c,2023-01-30,Día Escolar de la Paz y la No Violencia,No Oficial,Internacional
f0e0d494-6791-47c4-a0e2-c682f6a77306,2023-01-30,Día Mundial de la Enfermedades Tropicales Desatendidas (ETD),No Oficial,Internacional
45c9fe91-47b8-4cfb-b7e6-5e4b661b4c16,2023-01-30,Día Internacional del Croissant,No Oficial,Internacional
f2db04cd-b257-422e-9a1a-435de63ce58e,2023-01-30,Día Internacional del Técnico Electrónico,No Oficial,Internacional
d26b50df-1d5c-4b20-959f-eabad12ac149,2023-01-31,Día Internacional del Mago,No Oficial,Internacional
615afc77-9865-4b19-b079-45f21ae1b9da,2023-01-31,Día Internacional de la Cebra,No Oficial,Internacional
afd587e4-b6f4-4218-999f-fe52b0ed7771,2023-02-01,Año Nuevo Chino,Popular,Internacional
3a942d93-24d8-4e99-bc9a-09313ce580e4,2023-02-01,Día Mundial del Galgo,No Oficial,Internacional
df9fc599-5e40-4c1b-94dc-830fe22d5f6d,2023-02-02,Día Mundial de los Humedales,No Oficial,Internacional
aff5a902-6bea-401e-ba35-635140957518,2023-02-02,Día de la Marmota,Popular,Internacional
87617592-5a8e-450b-957a-c7156045ad20,2023-02-02,Día Mundial de las Elecciones,No Oficial,Internacional
8eb775dd-8126-4a61-9561-ab3a27a48825,2023-02-03,Día Internacional del Abogado,No Oficial,Internacional
2a2cd781-3fe3-4ddf-8a12-7cbc3c3227e8,2023-02-04,Día Mundial contra el Cáncer,Oficial,Internacional
fed6bc0d-1bf3-4020-865a-c2b7768404bd,2023-02-04,Día Internacional de la Fraternidad Humana,Oficial,Internacional
a2a1f0f1-8572-41f9-8e96-bbf7ec8cd897,2023-02-04,Día del Orgullo Zombie,Popular,Alternativo
08640696-7474-4a30-8796-ee6c0707e1f9,2023-02-05,Día Mundial del Hombre del Tiempo,Alternativo,Alternativo
eeb8be7a-7357-4502-a1ea-ab5ff990d699,2023-02-05,Día Mundial de la Nutella,Alternativo,Alternativo
b1e00a8d-3585-4ffa-9592-f60973af3c2e,2023-02-06,Día de Bob Marley,No Oficial,Internacional
e1c63727-d513-4321-8f2f-b39bc18543dd,2023-02-06,Día Mundial de Tolerancia Cero a la Mutilación Genital Femenina,Oficial,Internacional
90cd9c0a-cb74-464f-8ef4-d1178e7604c7,2023-02-07,Día de mandar una carta a un amigo,Alternativo,Alternativo
248c58c5-0ffa-4e98-be63-c3de650b0709,2023-02-09,Día Mundial de la Pizza,No Oficial,Internacional
b1ac7972-184b-47c4-bcf0-5ac7d98dc813,2023-02-09,Día Internacional de la Lengua Griega,No Oficial,Internacional
dc58a824-e6a7-43bb-bdc5-a2f845184452,2023-02-10,Día Mundial de las Legumbres,Oficial,Internacional
0dc209ee-be7e-43d5-8cfc-739cab125de8,2023-02-11,Día Internacional de la Mujer y la Niña en la Ciencia,Oficial,Internacional
d88ec241-6cfe-4a2e-be9b-02cf3a8e76b8,2023-02-11,Día Mundial del Cine,No Oficial,Internacional
5f1b137c-52f5-4aff-b417-fa4e2bf8942e,2023-02-11,Día Mundial de la Mujer Médica,No Oficial,Internacional
896646bb-0cf7-47f2-8092-330596df69b7,2023-02-11,Día de los Servicios de Emergencia 112 o Día del 112,Oficial,Internacional
4b849c2a-cbab-446a-b536-9e43430e4dd5,2023-02-11,Jornada Mundial del Enfermo,No Oficial,Internacional
b30beff5-2772-4fab-ac89-8b15885473e9,2023-02-12,Día Internacional para la Prevención del Extremismo Violento cuando Conduzca al Terrorismo,Oficial,Internacional
559fa81b-2cf0-42ca-90fb-fc4eef039304,2023-02-12,Día Mundial contra el Uso de Niños Soldado,No Oficial,Internacional
e5858a7c-4e9c-47e0-aa10-7e9cbfab7910,2023-02-12,Día de Darwin,No Oficial,Internacional
1925400f-827e-4eca-bbf3-c23fef738199,2023-02-13,Día Mundial de la Radio,Oficial,Internacional
3d35a55b-9951-463e-a0c7-e4fd3e27ca0c,2023-02-13,Día Mundial del Soltero,No Oficial,Internacional
a15470b1-ab06-4006-9be0-07c01e58b70c,2023-02-13,Día Internacional de la Epilepsia,No Oficial,Internacional
66e03b9f-931a-4588-9a65-6dbe61c3b52a,2023-02-13,Día Mundial del Infiel o Día Mundial del Amante,Popular,Alternativo
d4ec7a43-9273-443f-a7fb-27b9a55c0602,2023-02-13,Día de los Amigos de Internet,Alternativo,Alternativo
8e0718b8-da4f-4625-805b-24714826b1fe,2023-02-14,Día de los Enamorados o Día de San Valentín,No Oficial,Internacional
0d2739d2-de0d-4430-9a9f-59d427d72017,2023-02-14,Día Internacional de Internet Seguro (Safer Internet Day),No Oficial,Internacional
d236284d-8dd8-4b40-9d55-01a4a31c2709,2023-02-14,Día de Mundial de las Cardiopatías Congénitas,No Oficial,Internacional
6023dda9-5f44-4175-9981-c8a905a7079b,2023-02-14,Día Europeo de la Salud Sexual,No Oficial,Internacional
1a4ee372-f17d-4531-bec8-bb01fb605ab8,2023-02-14,Día Mundial de los Sonidos Curativos,Alternativo,Alternativo
0d61d2c1-71cc-42ac-a9cc-e470bc8de338,2023-02-15,Día Internacional del Niño con Cáncer,No Oficial,Internacional
cd3f4053-1a77-4b68-9640-076e7e385d9f,2023-02-15,Día Internacional de Visegrád,No Oficial,Internacional
866e0ce0-342e-46d4-8e77-8c6183258cbd,2023-02-15,Día Internacional del Síndrome de Angelman,No Oficial,Internacional
0c581537-a133-4481-9e93-14749bf808cc,2023-02-15,Día Mundial del Hipopótamo,No Oficial,Internacional
b5e0f906-888f-475f-9b8f-ff5e6819cac5,2023-02-15,Día del Nirvana,Religioso,Religioso
865a821d-b0a1-4e6c-a863-7f090552adc6,2023-02-16,Día de los Amores Imposibles,Alternativo,Alternativo
0112c842-b8ac-4aa7-a417-78a5636f1c47,2023-02-17,Día Internacional del Juego Responsable,No Oficial,Internacional
4a521fc8-737b-429e-9784-e1c64e09f1f1,2023-02-18,Día Internacional del Síndrome de Asperger,No Oficial,Internacional
305ade46-bd1a-4644-ae70-d1fc6275b419,2023-02-18,Día Mundial del Pangolín,No Oficial,Internacional
6270a549-7324-4de0-bc34-3071641dd86b,2023-02-18,Día Mundial de las Ballenas,No Oficial,Internacional
309d7f9d-f1c7-4701-8553-431864e264b7,2023-02-19,Día Internacional Contra la Homofobia en el Fútbol,No Oficial,Internacional
1df1dca7-a27c-453d-88c5-ac63fb5873c6,2023-02-20,Día Mundial de la Justicia Social,Oficial,Internacional
5724eacb-b2bd-4911-87e8-e9bb9b88bc33,2023-02-20,Día Internacional del Gato,No Oficial,Internacional
5987c1e1-7467-4ef3-93ff-2a5ea9b92dae,2023-02-20,Día Mundial de Amar a tu mascota,Alternativo,Alternativo
e672b015-ffcd-4c98-b392-3c44808ba964,2023-02-20,Dia Internacional de la Pipa,Alternativo,Alternativo
834acba7-1f06-4e98-84d7-586f17cd6069,2023-02-20,Día Nacional de la Marimba (Guatemala),Nacional,Nacional
542921ea-1406-4d46-a8e0-0ad775188772,2023-02-20,Día de los Presidentes (Estados Unidos),Popular,Nacional
b3cfd6f1-0d2b-4806-a61b-f68103887147,2023-02-21,Día Internacional de la Lengua Materna,Oficial,Internacional
fbe7bee3-271c-40d4-b400-5497a404dbdf,2023-02-21,Día Internacional del Guía de Turismo,No Oficial,Internacional
721f98d5-c916-4a01-a4ca-4a278653ced0,2023-02-22,Día Europeo de la Igualdad Salarial,Oficial,Internacional
b81f3fe1-ff76-4855-9f24-5bc31ff430e5,2023-02-22,Día Mundial de la Encefalitis,No Oficial,Internacional
e609f15f-de05-4217-9aa9-b1ba89896e9d,2023-02-22,Día del Pensamiento Scout,Alternativo,Alternativo
c20342b0-ca8f-413e-b6a8-05a6e41a7ab7,2023-02-23,Día del Compromiso Internacional del Control del Mercurio,No Oficial,Internacional
30d95732-3997-4358-aecb-5bbcd84b11fb,2023-02-24,Carnaval,Popular,Internacional
d58a5b4b-9879-4c28-ac19-da195c5cb610,2023-02-24,Día Mundial del Barman,Alternativo,Alternativo
df4d8d5f-152c-4105-b897-0cc3ee8c33d5,2023-02-25,Día Internacional del Implante Coclear,No Oficial,Internacional
645cf6db-d7dd-497a-8973-0c3cdc97c208,2023-02-26,Día Mundial del Pistacho,No Oficial,Internacional
a31f5faa-0ffa-4ffc-a727-676064eb40eb,2023-02-28,Día Mundial de las Enfermedades Raras,No Oficial,Internacional
98efb66a-bab4-4e6e-a87e-ed7b4cabe2ad,2023-02-28,Día Mundial de la Esterilización Animal,No Oficial,Internacional
b87c4fc3-a87a-47b2-a98a-d7dd9bc4d9ce,2023-03-01,Día Mundial de los Pastos Marinos,Oficial,Internacional
ddc6db67-1bf2-467b-86e9-23f79965b472,2023-03-01,Día de la Cero Discriminación,Oficial,Internacional
3127415f-7c52-4546-b6ba-2693d5d09fdb,2023-03-01,Día Mundial de la Concienciación sobre la Autolesión,No Oficial,Internacional
4aa8f514-dcad-4693-89d2-b976aa38cbc3,2023-03-02,Miércoles de Ceniza,Popular,Religioso
154f6d3d-bfec-4b66-b5f0-0d926ead60fb,2023-03-03,Día Mundial de la Vida Silvestre,Oficial,Internacional
b6323a18-0b6e-4ac4-bca6-d949a858dfcc,2023-03-03,Día Internacional de la Audición,Oficial,Internacional
f4c87991-ce2a-48a3-8788-1f01305b5c63,2023-03-03,Día Mundial de los Defectos del Nacimiento,No Oficial,Internacional
f0a98f46-c8c8-44c1-8246-87fb4c398578,2023-03-04,Día Mundial de la Ingeniería para el Desarrollo Sostenible,Oficial,Internacional
a7cff402-0fb3-43bf-97af-d5e310c3d86b,2023-03-04,Día Mundial de la Obesidad,No Oficial,Internacional
6d9a4483-d043-4312-8935-a67af1ef7377,2023-03-04,Día Internacional de Concienciación sobre el Virus del Papiloma Humano,No Oficial,Internacional
fa1eac66-53fb-451a-ba59-3176943f830e,2023-03-04,Día del Hermano (Argentina),Popular,Internacional
b7c638ca-47b1-4650-8c2a-c5987c6d6eed,2023-03-05,Día del Topógrafo Europeo y la Geoinformación,No Oficial,Internacional
d344269a-b9e0-4da8-b052-c93c4d6894ff,2023-03-05,Día Internacional para Concienciar sobre el Desarme y la No Proliferación,Oficial,Internacional
8abab693-8063-4bc6-b691-cd0887beeb66,2023-03-05,Día Mundial de la Eficiencia Energética,No Oficial,Internacional
fe3b4f8b-61e5-4cbd-97b3-5d21a67249aa,2023-03-05,Día de los Datos Abiertos,No Oficial,Internacional
0592a380-bbff-448d-be58-7635594aff5a,2023-03-05,Día de la Abstinencia Digital,Alternativo,Alternativo
988b35e3-4cf9-4256-aa8e-693b170039b0,2023-03-06,Día Europeo de la Logopedia,No Oficial,Internacional
122ab523-c96c-415e-a96e-7baf3578408c,2023-03-06,Día Internacional del Linfedema,No Oficial,Internacional
8de218e2-3e08-46aa-9e6e-c2f0dae690a7,2023-03-06,Día Internacional del Escultor,No Oficial,Internacional
997fd291-e4d7-401a-afe3-a9433d37553e,2023-03-07,Día Mundial de los Cereales,No Oficial,Internacional
9c89687b-f344-4815-b630-af24050ca7b5,2023-03-07,Día Internacional en Recuerdo de los Oficiales de Policía Caídos,No Oficial,Internacional
351a8d53-1bf2-45da-a110-80d559adda8c,2023-03-08,Día Internacional de la Mujer,Oficial,Internacional
4cd0b303-328f-4272-a5c4-9cc91a8f59e3,2023-03-09,Día Mundial del Riñón,No Oficial,Internacional
3523ed32-1a9e-4da9-bd91-d013cc7a3e88,2023-03-09,Día Mundial de la Tortilla de Patatas,Popular,Alternativo
ac723972-de11-4c69-8123-6f073a54ec2a,2023-03-09,Día Internacional del DJ,Alternativo,Alternativo
18158ce2-bd9d-49ea-9d74-e7d5bc0ab78e,2023-03-10,Día Internacional de las Juezas,Oficial,Internacional
8a696ba7-f1b0-4068-b292-f075afbfdf35,2023-03-10,Día de Mario,Alternativo,Alternativo
d5b65f89-4de1-4ec1-a828-16c684a542b2,2023-03-10,Día Internacional de la Gaita,Alternativo,Alternativo
70ece822-b7b2-4b38-8f13-3fe173f6b1ec,2023-03-11,Día Europeo de las Víctimas del Terrorismo,No Oficial,Internacional
9bf324d7-5b0e-4613-b407-dd07e3dfadae,2023-03-11,Día Mundial de la Fontanería,No Oficial,Internacional
8a1a7469-3261-4a7a-921a-cbc99835b366,2023-03-12,Día Mundial contra la Censura en Internet,No Oficial,Internacional
32bb6c30-256b-49f7-86e1-4e242249ac3d,2023-03-12,Día Mundial del Glaucoma,No Oficial,Internacional
4959f663-4a52-4b3b-891c-c30de96c3bf1,2023-03-12,Día Internacional de los Tuiteros,Alternativo,Alternativo
bf5f3754-b51c-4cef-8829-4fde687f8845,2023-03-14,Día Internacional de las Matemáticas,Oficial,Internacional
31239fe1-4cd0-4e3f-8f11-80807d83a77e,2023-03-14,Día Blanco,Popular,Internacional
9fbd8706-9ce5-4a1d-87eb-40f705f104fd,2023-03-14,Día Mundial de la Endometriosis,No Oficial,Internacional
fdbc1a96-ceef-415e-a530-413449ba3308,2023-03-14,Día del Número Pi,No Oficial,Internacional
c23857ec-5a41-431e-bcce-914ad2146272,2023-03-14,Día Internacional de Acción por los Ríos,No Oficial,Internacional
3e577661-85cd-48de-97fd-a91ac0c5aed2,2023-03-14,Día Europeo para la Prevención del Riesgo Cardiovascular,No Oficial,Internacional
8984c03a-dd8e-4f08-b1fe-75d240f9b5b0,2023-03-15,Día Mundial de los Derechos del Consumidor,No Oficial,Internacional
9b5737e7-7865-44a8-bdb2-6cd30f0a8a02,2023-03-15,Día Internacional para Combatir la Islamofobia,Oficial,Internacional
0d3f3dd2-4fad-408c-a4d0-8860053e7e7c,2023-03-15,Día Mundial del Discurso,No Oficial,Internacional
5fb537f2-b6d6-477b-a728-c705a330afc4,2023-03-15,Día Mundial contra la Matanza de Focas,No Oficial,Internacional
acd01afc-b0b7-40f4-952d-658ff01ab231,2023-03-15,Día Internacional contra la Brutalidad Policial,No Oficial,Internacional
94607f1c-4154-4896-98ec-e8202f4cc61f,2023-03-15,Día Mundial del Contacto,Alternativo,Alternativo
ebdf2fab-6452-40aa-ab6b-01b15fd8c865,2023-03-16,Día Nacional del Oso Panda (Estados Unidos),Nacional,Nacional
7ab8e6b2-09bf-48d4-a138-9480fec6abe9,2023-03-17,Día de San Patricio,Popular,Internacional
d40bdd05-e878-4383-b595-6b73a6b3b373,2023-03-18,Día Mundial del Sueño,No Oficial,Internacional
13131d4f-0028-4562-9cad-bf57b01154cb,2023-03-18,Día Mundial del Síndrome de Edwards o Trisomía 18,No Oficial,Internacional
6fb7ecf3-e2eb-4bc2-97b0-743cd6d49aec,2023-03-19,Día del Padre,Popular,Internacional
20f7947a-3e1f-4285-a441-98526fcf1cd4,2023-03-19,Día Internacional del Artesano,No Oficial,Internacional
2f9e76bc-b6cc-4009-8650-6d181b96de0b,2023-03-20,Día Internacional de la Felicidad,Oficial,Internacional
a40fc10f-77fe-4589-ba47-fc5d87b1d3e8,2023-03-20,Equinoccio de Primavera,Popular,Internacional
528d1e14-7950-4b28-b7a4-a4e4ee213eab,2023-03-20,Día Mundial del Gorrión,No Oficial,Internacional
3a416036-58ac-4f0e-9ed7-85835336d214,2023-03-20,Equinoccio de Otoño (Hemisferio Sur),Popular,Internacional
4df59079-660d-4575-847d-a1bde7d2c65d,2023-03-20,Día Internacional de la Lengua Francesa,Oficial,Internacional
16f571a4-6d39-466c-ad61-33d33c364d5f,2023-03-20,Día Mundial de la Salud Bucodental,No Oficial,Internacional
e379e372-c922-4db1-ab35-c614c59c19ab,2023-03-20,Día Internacional de la Francofonía,No Oficial,Internacional
41880018-3605-4ceb-8deb-8b68f03976c4,2023-03-20,Día Mundial de la Rana,Alternativo,Alternativo
ad8191c8-84a3-4487-91aa-6ded2aa4373d,2023-03-20,Día Mundial Sin Carne,Alternativo,Alternativo
b349d251-b874-4ab4-b503-a2b7a7fefff2,2023-03-20,Día Mundial de la Harina,Alternativo,Alternativo
5cf85bba-6ac4-48aa-add9-7e54ba98dbeb,2023-03-21,Día Internacional de los Bosques,Oficial,Internacional
a19e4b0d-ef40-409e-bf1b-e85818360fae,2023-03-21,Día Mundial del Trabajo Social,No Oficial,Internacional
94f474fd-d393-41df-a86d-ca13679a3c7c,2023-03-21,Día Mundial del Síndrome de Down,Oficial,Internacional
1a1e5eaa-fc9e-4617-ba40-3fa8480aa93a,2023-03-21,Día Internacional de Nowruz,Oficial,Internacional
5d9980d3-816b-4480-8d68-01b6e3e2797c,2023-03-21,Día Internacional de la Eliminación de la Discriminación Racial,Oficial,Internacional
01b4fa54-260b-4e2c-b7c7-a695d2a09098,2023-03-21,Día Mundial de la Poesía,Oficial,Internacional
0a35373b-793d-4ab9-8603-336846036a16,2023-03-21,Día Internacional del Color,No Oficial,Internacional
984bf6c7-b799-4b8a-b1ed-eaf99d99be9d,2023-03-21,Día Mundial de la Marioneta,No Oficial,Internacional
4b4f6e3d-bd2b-4068-8fca-3972e6748ef2,2023-03-21,Día Internacional de la Cefalea en Racimos,No Oficial,Internacional
7f8e7cc7-9e33-4dcf-a50a-4a867c8e3dde,2023-03-22,Día Mundial del Agua,Oficial,Internacional
51fc84eb-2f96-4ee3-90ce-cd766bc75a4f,2023-03-23,Día Meteorológico Mundial,Oficial,Internacional
e39a69ea-7e79-4452-9612-a75e3ced7abe,2023-03-23,Día Mundial del Ascensor,Alternativo,Alternativo
bafc2b3b-6824-4fec-a2e4-00b9f82abbed,2023-03-24,Día Mundial de la Tuberculosis,Oficial,Internacional
e5abe422-8bd3-4d56-8cf8-db4000e5ba82,2023-03-24,Día Internacional del Derecho a la Verdad en relación con Violaciones Graves de los Derechos Humanos y de la Dignidad de las Víctimas,Oficial,Internacional
3e997f34-a67a-4b0d-bf43-be28d19c4e0d,2023-03-25,La Hora del Planeta,Popular,Internacional
a4c2568a-ad87-4bd8-a84f-03b7611085e2,2023-03-25,Día Internacional de Solidaridad con el Personal Detenido y Desaparecido,Oficial,Internacional
d1913613-bfa3-4c2b-aac2-fccec7a6a14b,2023-03-25,Día Internacional para las Víctimas de Esclavitud y Trata de Esclavos,Oficial,Internacional
f0800146-7d0d-4e63-ae75-e336f30e0114,2023-03-25,Día Mundial del Gofre o Día Internacional del Waffle,Alternativo,Alternativo
749c06fc-a8ec-440d-9275-d5d46e7d24d6,2023-03-25,Día Internacional de Leer a Tolkien,Alternativo,Alternativo
090b632d-67b4-465b-9e89-1f7312f2079e,2023-03-26,Día Mundial del Clima,No Oficial,Internacional
8178c3be-9cd8-4800-84be-c331743e4b02,2023-03-26,Día del Cambio de Hora en Europa,Oficial,Internacional
df3dc6fc-316c-4432-a29e-d03a37ebe47f,2023-03-26,Día Mundial de Prevención del Cáncer de Cuello Uterino,No Oficial,Internacional
2ad6de88-d9ee-4234-8aaa-90009366481f,2023-03-27,Día Mundial del Teatro,No Oficial,Internacional
811d1c8b-0385-4ba8-a15d-70e79daa805b,2023-03-28,Día de la Torta Selva Negra,Alternativo,Alternativo
4a3493a2-154e-4cc1-b4a0-95e4e294097d,2023-03-29,Día Mundial del Piano,No Oficial,Internacional
ad9d1e4a-ccb3-46f9-84d1-40e280c4896f,2023-03-29,Día Nacional del Trasplante (España),Nacional,Nacional
35065393-e001-43fc-ab92-9673e2d81ef9,2023-03-30,Día Mundial del Trastorno Bipolar,No Oficial,Internacional
ffee37f2-0dcb-4ab5-8306-cde3b07d05a8,2023-03-30,Día Internacional de las Trabajadoras del Hogar,No Oficial,Internacional
6654275a-e71a-4009-a788-dc6b1097c08c,2023-03-30,Día Escolar de la Paz y La No Violencia (Hemisferio Sur),No Oficial,Internacional
